Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM,outlier_naive_bayes
,2013.0,,,,,,,,170.0,0.0,1.52,-2.7,241.0,207.0,0.597025741,8.764025,26.122026,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.76,-2.1,242.0,208.0,0.602164004,8.756778,26.159109,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.51,0.76,0.4,243.0,209.0,0.609769293,8.747425,26.202215,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.76,0.76,-1.4,244.0,210.0,0.617195921,8.735582,26.245987,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.25,0.76,-1.1,245.0,211.0,0.617300099,8.721496,26.29304,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.76,3.6,246.0,212.0,0.657410006,8.699654,26.354594,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.51,1.27,0.4,247.0,213.0,0.688579054,8.692478,26.398313,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,6.1,6.86,7.5,248.0,214.0,0.758400309,8.725341,26.408082,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,25.66,9.7,249.0,215.0,0.74168645,8.753853,26.42403,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,31.25,0.5,250.0,216.0,0.749102029,8.790349,26.424394,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,43.7,-5.8,251.0,217.0,0.707980036,8.809799,26.433274,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,12.7,43.7,-6.5,252.0,218.0,0.663877725,8.823323,26.447777,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,43.7,-4.1,253.0,219.0,0.601502436,8.831582,26.467929,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,43.19,-2.0,254.0,220.0,0.597539726,8.834204,26.496369,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,37.6,-3.0,255.0,221.0,0.568573509,8.833023,26.528788,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,18.8,4.6,256.0,222.0,0.59039939,8.820221,26.583783,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,12.7,-6.9,257.0,223.0,0.586466374,8.81135,26.622746,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,-11.1,258.0,224.0,0.57202983,8.810043,26.645043,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,3.3,3.3,,259.0,225.0,0.565008866,8.811094,26.660587,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,4.57,4.57,-12.5,260.0,226.0,0.554264919,8.81028,26.679306,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,1.27,4.57,-11.6,261.0,227.0,0.549481609,8.806522,26.703638,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,4.57,-8.4,262.0,228.0,0.545329188,8.802337,26.728428,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,4.57,-5.3,263.0,229.0,0.556000329,8.794558,26.76008,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,4.57,-4.8,264.0,230.0,0.551271181,8.786765,26.79173,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,4.06,8.63,3.2,265.0,231.0,0.639506093,8.797905,26.813953,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,9.39,10.66,9.6,266.0,232.0,0.722617339,8.825316,26.826485,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,19.8,7.5,267.0,233.0,0.766005599,8.866607,26.824501,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,2.79,,-8.1,273.0,239.0,0.706271853,8.954466,26.867207,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,2.54,,-4.2,274.0,240.0,0.702904516,8.959089,26.887126,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.51,,-0.8,275.0,241.0,0.703700649,8.979017,26.898457,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,6.6,,-2.6,276.0,242.0,0.710226966,8.99112,26.913843,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,8.63,12.69,-6.7,277.0,243.0,0.705382591,8.998073,26.930997,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,2.03,11.93,-0.1,278.0,244.0,0.70123017,9.018125,26.944092,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,2.29,13.46,2.1,279.0,245.0,0.745753338,9.043011,26.95699,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,3.05,12.19,-2.3,280.0,246.0,0.721802562,9.058954,26.973166,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.76,11.68,-1.0,281.0,247.0,0.71161502,9.076761,26.989858,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,11.68,1.1,282.0,248.0,0.713988916,9.098617,27.004335,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.51,5.59,-4.1,283.0,249.0,0.71193515,9.11208,27.021658,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.51,3.56,-7.8,284.0,250.0,0.665667297,9.121169,27.037695,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,1.52,5.08,-10.0,285.0,251.0,0.629378631,9.126813,27.054925,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,1.52,2.79,0.6,286.0,252.0,0.600129575,9.147237,27.068792,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,3.05,5.08,-3.9,287.0,253.0,0.654442218,9.177076,27.072469,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,8.64,10.67,-7.9,288.0,254.0,0.669630007,9.193528,27.081772,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,6.61,11.69,-5.6,289.0,255.0,0.652715389,9.206409,27.09652,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,1.02,11.18,-3.5,290.0,256.0,0.624251416,9.215095,27.118,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,6.6,17.78,-3.0,291.0,257.0,0.626721894,9.220184,27.143752,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,6.85,16.51,-2.3,292.0,258.0,0.627506978,9.226783,27.168345,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.25,16.51,-2.7,293.0,259.0,0.626126521,9.245985,27.186131,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,13.46,-0.7,294.0,260.0,0.621378727,9.259418,27.208134,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,10.67,18.54,0.7,295.0,261.0,0.640280225,9.288138,27.218237,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,25.39,0.7,296.0,262.0,0.650657477,9.312323,27.232943,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,8.12,25.64,-3.3,297.0,263.0,0.669916299,9.327126,27.250051,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.25,19.04,-5.5,298.0,264.0,0.667750758,9.336189,27.270696,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,18.79,-5.1,299.0,265.0,0.639673803,9.339528,27.297097,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,18.79,-4.9,300.0,266.0,0.619306316,9.348621,27.319908,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,18.79,-2.7,301.0,267.0,0.598239277,9.356548,27.345845,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,8.12,-0.6,302.0,268.0,0.590239373,9.365914,27.372913,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.25,0.0,303.0,269.0,0.614543329,9.375943,27.398668,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,-1.1,304.0,270.0,0.614156311,9.393244,27.421376,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,1.2,305.0,271.0,0.615224235,9.415074,27.439477,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,8.6,306.0,272.0,0.711164432,9.472417,27.429282,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,2.79,2.79,7.5,307.0,273.0,0.745987935,9.527164,27.421803,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,10.66,10.66,-0.3,308.0,274.0,0.722435225,9.567519,27.422205,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,11.68,14.47,-3.4,309.0,275.0,0.710260804,9.59546,27.43006,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,4.83,15.49,-1.4,310.0,276.0,0.678541269,9.616068,27.448667,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,1.02,15.49,1.0,311.0,277.0,0.669440296,9.638702,27.468758,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,3.05,18.54,-1.3,312.0,278.0,0.68783955,9.653426,27.49188,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,5.34,20.83,-2.7,313.0,279.0,0.667661773,9.660296,27.521186,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,2.29,18.04,-2.0,314.0,280.0,0.636027771,9.66306,27.554855,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,3.56,13.73,-4.7,315.0,281.0,0.626145166,9.663821,27.586765,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,3.81,10.17,-5.9,316.0,282.0,0.604594529,9.663762,27.61632,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,8.38,38.09,7.6,353.0,319.0,0.67655439,9.716564,29.080529,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.25,21.58,14.9,356.0,322.0,0.628198933,9.594753,29.420638,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.25,21.58,17.4,357.0,323.0,0.675862436,9.654733,29.406814,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,11.94,16.9,1.0,330.0,0.613051097,11.612726,32.950389,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,18.1,2.0,331.0,0.632105015,12.633704,34.334413,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,17.9,3.0,332.0,0.632503081,13.805007,35.409536,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,10.16,10.16,7.7,5.0,334.0,0.654675333,15.045744,36.486745,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,7.62,10.92,4.2,6.0,335.0,0.649443941,15.408277,36.867523,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.76,10.92,6.0,7.0,336.0,0.649339763,15.88758,37.390049,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,10.92,15.6,8.0,337.0,0.66319953,16.61822,38.501605,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,10.92,21.5,9.0,338.0,0.652472502,17.194261,39.614156,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,10.92,18.3,10.0,339.0,0.641897942,17.627427,40.762024,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,7.62,17.2,11.0,340.0,0.634586541,17.991763,41.582085,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.76,19.5,12.0,341.0,0.63027233,18.149336,42.757892,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,21.7,13.0,342.0,0.624986776,18.135592,43.975461,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,24.1,14.0,343.0,0.621221374,17.944157,45.262766,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.25,0.25,21.9,15.0,344.0,0.690415239,18.775135,45.107604,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,16.51,18.7,16.0,345.0,0.726825599,19.006685,44.766215,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,41.15,12.2,17.0,346.0,0.751462016,19.18893,44.549472,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,44.2,9.0,18.0,347.0,0.744737108,19.336651,44.404062,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,3.05,44.2,11.0,19.0,348.0,0.720615267,19.072542,44.284208,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,,24.0,24.0,353.0,0.72962311,17.471677,41.461827,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,4.06,60.7,22.1,25.0,354.0,0.718840195,16.138009,40.237527,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,2.79,,20.6,26.0,355.0,0.719930216,15.456705,39.235284,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,6.35,,14.5,27.0,356.0,0.722891889,14.63602,38.141644,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,4.83,,11.9,28.0,357.0,0.702377458,14.250297,37.927208,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,1.27,,15.0,29.0,358.0,0.686753966,13.812831,37.625009,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,11.68,16.5,30.0,359.0,0.668909046,13.279843,36.972971,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,7.62,15.3,31.0,360.0,0.654176541,13.037974,36.861673,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,7.62,14.7,32.0,361.0,0.648932028,12.121101,34.956386,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,4.83,16.3,33.0,362.0,0.637953878,11.601204,34.075467,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,1.27,19.9,34.0,363.0,0.631537263,10.980224,32.862164,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,19.0,35.0,364.0,0.651002367,10.87161,31.852549,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,10.41,10.41,20.2,36.0,365.0,0.681591235,9.060794,29.04783,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,7.37,17.78,19.6,38.0,1.0,0.74802996,18.32377,35.313386,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,30.48,18.6,39.0,2.0,0.72518785,,38.841549,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,12.7,30.48,17.6,40.0,3.0,0.664900165,,40.406504,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.25,30.73,20.9,41.0,4.0,0.703470292,,41.837695,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,54.35,21.9,42.0,5.0,0.711365325,,44.680629,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,43.94,17.7,43.0,6.0,0.667765258,,46.735911,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,43.94,16.6,44.0,7.0,0.643728949,,50.159287,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,36.57,19.6,45.0,8.0,0.6235491,,,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,23.87,22.7,46.0,9.0,0.600701466,,,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,23.87,23.9,47.0,10.0,0.583288055,,,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,23.62,25.4,48.0,11.0,0.564274784,,,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,24.6,49.0,12.0,0.547440174,,,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,45.97,23.4,52.0,15.0,0.706978307,,51.692358,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,5.08,45.97,21.7,53.0,16.0,0.666644851,,49.66909,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,2.79,48.76,16.9,57.0,20.0,0.690803194,,40.089541,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,10.41,18.28,21.1,58.0,21.0,0.684690136,,40.600242,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,10.41,13.2,20.3,59.0,22.0,0.654741528,,41.402897,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,13.2,22.4,60.0,23.0,0.631907015,,42.951425,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,13.2,23.5,61.0,24.0,0.596793902,,44.425864,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,13.2,23.6,62.0,25.0,0.578104213,,46.103805,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,10.41,23.3,63.0,26.0,0.558912279,,47.481698,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,10.41,23.5,64.0,27.0,0.551991347,,49.196689,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.25,0.25,24.6,65.0,28.0,0.551868524,,50.585638,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.25,0.25,20.4,66.0,29.0,0.546320454,20.835476,51.82518,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.25,20.1,67.0,30.0,0.511028679,19.683531,49.139031,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.25,21.8,68.0,31.0,0.487780906,18.50303,46.757038,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.25,25.0,69.0,32.0,0.461232732,17.288517,45.224932,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.25,26.3,70.0,33.0,0.436150549,16.123567,44.320147,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.25,27.7,71.0,34.0,0.415373254,15.072019,43.83074,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,27.8,72.0,35.0,0.400452419,14.157563,43.627556,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,27.8,73.0,36.0,0.390856105,13.359953,43.616534,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,29.3,74.0,37.0,0.388779549,13.994863,42.677677,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,25.15,24.6,75.0,38.0,0.498051264,12.013016,37.754298,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,38.87,22.0,76.0,39.0,0.607322978,10.679956,32.801788,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,44.97,22.0,77.0,40.0,0.608781372,9.54636,29.036296,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,10.42,49.29,22.4,78.0,41.0,0.6117244,8.464248,26.162728,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,4.83,49.8,16.6,79.0,42.0,0.570602408,7.434445,23.95339,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.51,49.8,17.6,80.0,43.0,0.530853276,6.5872,22.250362,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,49.8,18.9,81.0,44.0,0.506723838,5.915322,20.798713,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,1.27,25.92,17.8,82.0,45.0,0.518172466,5.282608,19.634726,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,1.27,12.2,13.8,83.0,46.0,0.554520424,4.821092,18.542955,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,11.43,17.53,15.9,84.0,47.0,0.597800361,4.395802,17.675231,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,11.43,13.21,17.4,85.0,48.0,0.565976649,4.020405,17.00221,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,12.7,18.9,86.0,49.0,0.585493842,3.799876,16.461194,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,9.4,22.1,19.9,87.0,50.0,0.606484623,3.588601,15.956406,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,9.4,22.1,17.7,88.0,51.0,0.608158968,3.375032,15.512971,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,4.32,25.15,19.5,89.0,52.0,0.574517764,3.185647,15.175118,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,4.32,25.15,17.1,90.0,53.0,0.53493802,2.971846,14.901339,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,13.72,15.6,91.0,54.0,0.525299287,2.747444,14.654103,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,13.72,20.3,92.0,55.0,0.518138628,2.646752,14.427658,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,3.05,16.77,21.3,93.0,56.0,0.610192902,2.614224,14.184788,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,43.95,19.7,94.0,57.0,0.718947825,2.566041,13.989028,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,43.95,19.7,95.0,58.0,0.66763829,2.495768,13.859777,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,39.63,20.3,96.0,59.0,0.629593198,2.424203,13.775457,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,39.63,19.2,97.0,60.0,0.590524972,2.322966,13.68937,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,39.63,19.6,98.0,61.0,0.675899033,2.294733,13.558116,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,,14.5,100.0,63.0,0.666462737,2.132672,13.385788,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,49.27,15.2,101.0,64.0,0.650939624,2.052208,13.329725,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,49.27,17.5,102.0,65.0,0.624841952,2.010099,13.296367,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,49.27,18.3,103.0,66.0,0.606993234,1.970296,13.275915,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,49.27,19.1,104.0,67.0,0.587365991,1.951634,13.249357,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,49.27,19.9,105.0,68.0,0.57340545,1.918175,13.221822,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,21.2,106.0,69.0,0.560248638,1.894229,13.199682,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,22.9,107.0,70.0,0.543233294,1.929655,13.199651,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,20.9,108.0,71.0,0.53452279,2.124021,13.156113,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,19.81,20.3,109.0,72.0,0.586879926,2.103612,13.119102,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,,19.81,19.5,110.0,73.0,0.619423512,2.058095,13.086281,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,19.81,24.1,112.0,75.0,0.568020848,2.007998,13.051483,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,19.81,26.6,113.0,76.0,0.553189691,2.028621,13.057522,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.76,20.57,24.1,114.0,77.0,0.580153835,2.101439,13.051756,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,4.06,23.87,23.3,115.0,78.0,0.569672404,2.079089,13.049871,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,3.3,4.06,24.5,116.0,79.0,0.546052807,2.065633,13.053318,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,4.06,22.6,117.0,80.0,0.529149237,2.027484,13.040112,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,4.06,23.0,118.0,81.0,0.518764388,2.014887,13.035356,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,4.06,19.5,119.0,82.0,0.507594455,2.215655,13.105082,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,4.06,17.3,120.0,83.0,0.490984774,2.395569,13.176836,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,3.3,18.7,121.0,84.0,0.484845474,2.569911,13.258362,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,17.0,122.0,85.0,0.474858691,2.723073,13.334837,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,16.5,123.0,86.0,0.469269926,2.87271,13.419737,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,21.0,124.0,87.0,0.460019937,3.030438,13.526734,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,20.6,125.0,88.0,0.458337994,3.177615,13.634366,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,20.8,126.0,89.0,0.500144345,3.371181,13.711105,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,8.64,8.64,27.7,127.0,90.0,0.538970377,3.596553,13.867015,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,8.64,8.64,25.2,128.0,91.0,0.519815733,3.771086,14.034666,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,8.64,20.3,129.0,92.0,0.503299181,3.906009,14.166299,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,8.64,11.8,130.0,93.0,0.482440498,4.002364,14.252209,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,8.64,11.2,131.0,94.0,0.4727552,4.092531,14.342753,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,8.64,11.6,132.0,95.0,0.470183996,4.182362,14.408804,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,4.32,12.96,12.8,133.0,96.0,0.489643577,4.262468,14.48907,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,4.32,4.32,11.7,134.0,97.0,0.482321127,4.337239,14.575125,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,4.32,16.8,135.0,98.0,0.465521735,4.419228,14.693321,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,4.32,18.6,136.0,99.0,0.467102952,4.512821,14.805273,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,2.29,6.61,21.1,137.0,100.0,0.473327784,4.605219,14.926775,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,3.31,7.63,15.5,138.0,101.0,0.470566869,4.676988,15.037701,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,1.02,7.63,10.8,139.0,102.0,0.461674252,4.73614,15.118233,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,3.31,9.4,140.0,103.0,0.454854046,4.79304,15.204239,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,1.02,15.6,144.0,107.0,0.432510728,5.01547,15.658539,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,17.5,145.0,108.0,0.430628027,5.067571,15.801108,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,0.0,16.5,146.0,109.0,0.447817888,5.127319,15.914857,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,3.05,3.05,13.5,147.0,110.0,0.443769646,5.177534,16.03509,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,3.05,3.05,16.7,148.0,111.0,0.437734524,5.224403,16.159297,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,3.05,19.3,149.0,112.0,0.435956001,5.269669,16.318672,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,3.05,17.3,150.0,113.0,0.433686282,5.313586,16.460049,62.5,637.5,1.174072,
,2013.0,,,,,,,,170.0,0.0,3.05,21.1,151.0,114.0,0.490427968,5.409627,16.581586,62.5,637.5,1.174072,
