Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM,Outlier,IF_Outlier,DBSCAN_Outlier,OCSVM_Outlier,Voting_Outlier,Hard_Voting_Outlier,Soft_Vote_Outlier
8/4/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,-0.25224087161582814,0.4812329213873661,-0.5187736347042132,-0.5972338632742643,1.4430064118914845,-0.7407416952438473,-1.0141551253745333,-1.2293868584615482,-0.4796445954141518,1.40689023914987,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/5/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,-0.2622229075406686,0.4812329213873661,-0.46808729403995586,-0.5757313287461603,1.1373584241111236,-0.7338395829754235,-1.007156030572123,-1.2587996947654574,-0.4887746117249064,1.3821244221359004,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/6/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,-0.24553199963412528,0.4812329213873661,-0.46808729403995586,-0.5757313287461603,0.8000916789741743,-0.7269374707069997,-1.0001569357697129,-1.276283696635305,-0.513706626729606,1.265097411996575,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/7/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,-0.24264416302098324,0.4812329213873661,-0.5187736347042132,-0.5757313287461603,1.0425021520413569,-0.7200353584385758,-0.9931578409673025,-1.2693169348344886,-0.5273879445437186,1.1393228756017881,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/8/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,-0.2158022683969982,0.4812329213873661,-0.5187736347042132,-0.7899134373790395,1.200595938824302,-0.7131332461701521,-0.9861587461648922,-1.2780589357694123,-0.5374992185324581,1.0588029840675282,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/9/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,-0.24786195854218362,0.4812329213873661,-0.5187736347042132,-0.7899134373790395,0.6736166495478183,-0.7062311339017282,-0.979159651362482,-1.2606196615525582,-0.5301269648376776,0.9891030430403283,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/10/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,-0.20993865726136493,0.4812329213873661,0.5665103654010636,-0.3295062274831652,0.25203321812663154,-0.6993290216333045,-0.9721605565600717,-0.41924233440306635,-0.5205529454058949,0.9593480984000139,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/11/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,-0.1017494831825924,0.4812329213873661,3.6464509481174123,0.9770889588422147,0.6419978921912293,-0.6924269093648806,-0.9651614617576614,0.16932192078687555,-0.510116561951845,0.9196696038537894,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/12/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,-0.04968314504673476,0.4812329213873661,2.6118532886763934,0.9770889588422147,0.6630770637622886,-0.6855247970964568,-0.9581623669552511,0.2314143784568057,-0.5384494437342421,0.7508707454561674,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/13/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,-0.0004067679048387339,0.4812329213873661,-0.46808729403995586,0.9770889588422147,0.5471416201214624,-0.678622684828033,-0.9511632721528409,0.08212594421981717,-0.5755769908749002,0.5473125941898667,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/14/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,0.1164314117214332,0.4812329213873661,-0.2911820266235279,1.0736395550566424,0.7157749926899369,-0.6717205725596092,-0.9441641773504306,0.07792950584251013,-0.5805053793161137,0.46421452646370265,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/15/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,0.13398424241588713,0.4812329213873661,-0.16496309987135743,1.1271850822148621,0.8844083652584118,-0.6648184602911853,-0.9371650825480203,-0.015283264517852781,-0.6108582981907633,0.31293688224837907,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/16/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,0.21634287123684956,0.4812329213873661,-0.3925547079520428,1.1271850822148621,0.7790125074031151,-0.6579163480227616,-0.93016598774561,0.0767554932761852,-0.6316545234578119,0.18227964132253285,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/17/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,0.2756019737235379,0.4812329213873661,0.7434156328174915,1.202233143901186,0.5682207916925216,-0.6510142357543377,-0.9231668929431998,0.2644078942048385,-0.6526605837066158,0.07469105972608436,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/18/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,0.2168774322156619,0.4812329213873661,0.7434156328174915,-0.10436204242419365,0.3785082475529875,-0.644112123485914,-0.9161677981407895,0.05228440313657272,-0.6716553082770896,-0.013270252769406176,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/19/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,0.22854715694721547,0.4812329213873661,-0.5187736347042132,-0.1258645769522976,0.49444369119381404,-0.6372100112174901,-0.9091687033383792,-0.09343322636325228,-0.6850692693731639,-0.08678083502257383,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/20/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,0.27269564414696684,0.4812329213873661,-0.5187736347042132,-0.1258645769522976,0.5260624485504027,-0.6303078989490662,-0.902169608535969,-0.26125768678113803,-0.6967587334356928,-0.14857272453645126,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/21/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,0.34628826913997796,0.4812329213873661,-0.5187736347042132,-0.22241517316672552,0.5998395490491107,-0.6234057866806425,-0.8951705137335587,-0.42272881255801315,-0.7065799346258002,-0.20057041907510773,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/22/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,0.3850247809281992,0.4812329213873661,-0.5187736347042132,-0.2759607003249454,0.6314583064056994,-0.6165036744122186,-0.8881714189311484,-0.5759412563158862,-0.7104592251618999,-0.24039457922368093,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/23/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,0.24562482365354732,0.4812329213873661,-0.5187736347042132,-0.2759607003249454,0.8317104363307635,-0.6096015621437948,-0.8811723241287381,-0.6592624202473621,-0.7088088826558517,-0.2700311503756124,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/25/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,0.4048226369840263,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,1.2111355246098314,-0.5957973376069472,-0.8671741345239176,-0.8752895943675638,-0.7035439112035362,-0.3138746798998605,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/26/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,0.33968523158238034,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,1.1373584241111236,-0.5888952253385235,-0.8601750397215073,-0.956266813769804,-0.6977658643444554,-0.3322827262942412,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/27/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,0.47549677205211166,0.4812329213873661,0.010948317728124272,-0.5866934051722525,1.1268188383255944,-0.5819931130700996,-0.853175944919097,-0.6005983053824577,-0.6741645496405685,-0.32772264200386086,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/28/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,0.37458911650589927,0.4812329213873661,0.5665103654010636,-0.3510087620112692,0.8317104363307635,-0.5750910008016757,-0.8461768501166868,-0.5345868609257138,-0.6561218983597915,-0.3223111325782441,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/29/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,-0.12304627858332814,0.4812329213873661,0.03678841296872608,-0.3510087620112692,0.7790125074031151,-0.568188888533252,-0.8391777553142765,-0.6657778602447324,-0.6393870002882444,-0.316016020776517,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/30/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,-0.059628446818524215,0.4812329213873661,-0.5187736347042132,-0.3510087620112692,0.8106312647597042,-0.5612867762648281,-0.8321786605118662,-0.7882065380481955,-0.6242003378655681,-0.3093257789165341,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/31/12,0.020682235485961927,BCSE_KBS,Building,R1,August,Corn,Annual,-0.058405282511430304,0.4812329213873661,-0.5187736347042132,-0.3510087620112692,1.348150139821717,-0.5543846639964043,-0.8251795657094559,-0.9017834213651665,-0.6082042129371259,-0.29985028800587543,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/1/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.10580400496376324,0.4812329213873661,-0.5187736347042132,-0.3510087620112692,1.0425021520413569,-0.5474825517279805,-0.8181804709070457,-0.9985344635134051,-0.5928188040601706,-0.2921320701018225,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/2/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.1494055432533303,0.4812329213873661,-0.31702212186412976,-0.2654202422229336,1.1057396667545347,-0.5405804394595567,-0.8111813761046354,-1.0306101555743172,-0.5795629314842957,-0.28306426523676204,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/3/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.18844191775100844,0.4812329213873661,-0.31702212186412976,-0.4901428089578246,1.3165313824651281,-0.533678327191133,-0.8041822813022251,-1.0608455484908639,-0.5667368933554516,-0.2720772918369866,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/4/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.19088619450171074,0.4812329213873661,-0.5187736347042132,-0.725827452118808,1.200595938824302,-0.5267762149227091,-0.7971831864998149,-0.7057666254693561,-0.5380423253678052,-0.2710653034809793,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/5/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.08865849130803212,0.4812329213873661,1.1220724130740032,-0.029735599061950304,1.0952000809690052,-0.5198741026542852,-0.7901840916974046,-0.5584927668835323,-0.5158109828328759,-0.2674483716674476,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/6/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.06793606175972307,0.4812329213873661,1.1220724130740032,-0.029735599061950304,1.0530417378268864,-0.5129719903858615,-0.7831849968949943,-0.6413631389600576,-0.4992121502339018,-0.2614200039440794,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/7/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.08576855430938518,0.4812329213873661,-0.5187736347042132,-0.029735599061950304,0.5892999632635809,-0.5060698781174376,-0.776185902092584,-0.7218895723956632,-0.4860536872917593,-0.2564850568161689,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/8/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.1533247510961181,0.4812329213873661,-0.41740095337569844,0.013269469994257726,0.32581031862533916,-0.49916776584901384,-0.7691868072901737,-0.8075099473150654,-0.4757512902113807,-0.25209655756181476,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/9/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.18820375419491434,0.4812329213873661,-0.3418683672877853,-0.04027605716396208,0.33634990441086876,-0.49226565358059005,-0.7621877124877635,-0.7552571846747611,-0.46520679361443734,-0.24790390748622831,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/10/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.19134112982846452,0.4812329213873661,-0.21564944053561488,0.056274539050465755,0.29419156126875007,-0.4853635413121662,-0.7551886176853532,-0.862984384623908,-0.4569302089010385,-0.24251113110925043,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/11/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.20217371248003146,0.4812329213873661,-0.2911820266235279,0.056274539050465755,0.62091872062017,-0.4784614290437424,-0.7481895228829429,-0.9073281488155971,-0.44921559692042895,-0.23558438451019903,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/12/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.2017718839066631,0.4812329213873661,-0.5187736347042132,-0.6398173140063919,0.873868779472882,-0.4715593167753186,-0.7411904280805327,-0.963919658669115,-0.44169480315966464,-0.22728544209833434,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/13/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.18332450926725846,0.4812329213873661,-0.5187736347042132,-0.6398173140063919,0.8106312647597042,-0.4646572045068948,-0.7341913332781224,-0.9942201115959198,-0.43177934948600916,-0.22140374930105608,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/14/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.1222218732876693,0.4812329213873661,-0.19080319511195928,-0.5006832670598363,0.32581031862533916,-0.45775509223847094,-0.7271922384757121,-0.715625704837272,-0.42171697282329346,-0.21740937078121653,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/15/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.1042532793174435,0.4812329213873661,0.4402914386488932,-0.2759607003249454,0.23095404655557206,-0.45085297997004714,-0.7201931436733019,-0.7208619610452909,-0.4144958773190399,-0.21192070864881238,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/16/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.1452726751582657,0.4812329213873661,0.1123209990566391,-0.3080036929550612,0.4101270049095766,-0.44395086770162334,-0.7131940488708916,-0.7838068055398201,-0.40831001906055486,-0.20566419338695383,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/17/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.1288107480331961,0.4812329213873661,-0.5187736347042132,-0.404554289169489,0.4839041054082842,-0.43704875543319954,-0.7061949540684813,-0.8229143135234903,-0.402704537410323,-0.19898343917013944,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/18/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.132938155399806,0.4812329213873661,-0.5187736347042132,-0.404554289169489,0.072860259772627,-0.4301466431647757,-0.699195859266071,-0.863073845818211,-0.39571352885120165,-0.19506851461521735,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/19/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.1710537979304963,0.4812329213873661,-0.11527060902404625,-0.23337724959281775,0.009622745059449005,-0.4232445308963519,-0.6921967644636607,-0.8944913712896914,-0.390797846014388,-0.19043826213833973,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/20/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.1649503550222489,0.4812329213873661,-0.11527060902404625,-0.23337724959281775,0.3047311470542799,-0.4163424186279281,-0.6851976696612505,-0.8823534132911146,-0.3860601186428355,-0.18521618259249578,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/21/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.21036989807825185,0.4812329213873661,-0.44324104861630026,-0.3404683039092574,-0.06415435543925861,-0.4094403063595043,-0.6781985748588402,-0.8164628324211718,-0.3790207517833315,-0.18190434915949336,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/22/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.2055570889940021,0.4812329213873661,0.1520749917344881,-0.3556465635761544,-0.24332731379326314,-0.40253819409108044,-0.6711994800564299,-0.35401453067446337,-0.36864150504724946,-0.1813611311219094,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/23/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.2221985308083466,0.4812329213873661,1.5156369405847077,0.25485676969236765,-0.3381835858630302,-0.39563608182265664,-0.6642003852540197,-0.17258182904128672,-0.3603763938796421,-0.18011288026453148,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/24/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.20404411442676126,0.4812329213873661,0.9710072408981769,0.2763593042204717,-0.1273918701524368,-0.38873396955423284,-0.6572012904516094,-0.22895376945661788,-0.3538117546027149,-0.17736994206509243,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/25/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.1859297465119674,0.4812329213873661,-0.44324104861630026,0.28689976232248354,0.22041446077004243,-0.38183185728580904,-0.6502021956491991,-0.2715222945141997,-0.34829244005141313,-0.1733475447181936,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/26/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.1508261742031446,0.4812329213873661,-0.4939273892805576,0.11572272274581218,0.4417457622661657,-0.3749297450173852,-0.6432031008467888,-0.3175965701870032,-0.3434568410241502,-0.1681538473559558,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/27/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.18186415911222878,0.4812329213873661,-0.5187736347042132,0.11572272274581218,0.08339984555815663,-0.3680276327489614,-0.6362040060443785,-0.35904801681159293,-0.3392957170813625,-0.163310102721312,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/28/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.16262030798809157,0.4812329213873661,-0.5187736347042132,0.08367973011569646,0.2098748749845128,-0.3611255204805376,-0.6292049112419683,-0.3905753358346417,-0.33576302003255853,-0.15792632951210683,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/29/12,0.020682235485961927,BCSE_KBS,Building,R1,September,Corn,Annual,-0.18799517973140667,0.4812329213873661,-0.5187736347042132,-0.1688696460085057,0.11501860291474572,-0.3542234082121138,-0.622205816439558,-0.4301864892031823,-0.33262011552600995,-0.15230641492038013,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
