Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM,Outlier
8/10/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,-0.20993865726136499,0.48123292138736623,0.5665103654010635,-0.32950622748316516,0.2520332181266317,-0.6993290216333046,-0.9721605565600716,-0.4192423344030662,-0.5205529454058949,0.9593480984000139,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/11/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,-0.10174948318259244,0.48123292138736623,3.6464509481174123,0.9770889588422147,0.6419978921912295,-0.6924269093648807,-0.9651614617576613,0.16932192078687566,-0.5101165619518451,0.9196696038537894,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/12/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,-0.0496831450467348,0.48123292138736623,2.6118532886763934,0.9770889588422147,0.6630770637622888,-0.6855247970964569,-0.958162366955251,0.23141437845680582,-0.538449443734242,0.7508707454561673,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/13/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,-0.0004067679048387656,0.48123292138736623,-0.4680872940399559,0.9770889588422147,0.5471416201214626,-0.6786226848280331,-0.9511632721528408,0.08212594421981727,-0.5755769908749002,0.5473125941898666,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/14/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,0.11643141172143319,0.48123292138736623,-0.29118202662352793,1.0736395550566424,0.7157749926899372,-0.6717205725596093,-0.9441641773504305,0.07792950584251022,-0.5805053793161137,0.4642145264637026,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/15/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,0.13398424241588713,0.48123292138736623,-0.16496309987135752,1.1271850822148621,0.884408365258412,-0.6648184602911854,-0.9371650825480202,-0.01528326451785268,-0.6108582981907633,0.31293688224837907,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/16/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,0.21634287123684956,0.48123292138736623,-0.39255470795204284,1.1271850822148621,0.7790125074031153,-0.6579163480227617,-0.9301659877456099,0.07675549327618529,-0.6316545234578119,0.18227964132253283,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/17/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,0.2756019737235379,0.48123292138736623,0.7434156328174913,1.202233143901186,0.5682207916925218,-0.6510142357543378,-0.9231668929431996,0.2644078942048387,-0.6526605837066158,0.07469105972608432,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/18/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,0.2168774322156619,0.48123292138736623,0.7434156328174913,-0.10436204242419361,0.3785082475529877,-0.6441121234859141,-0.9161677981407894,0.05228440313657282,-0.6716553082770896,-0.013270252769406219,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/19/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,0.22854715694721547,0.48123292138736623,-0.5187736347042133,-0.12586457695229755,0.4944436911938142,-0.6372100112174902,-0.9091687033383791,-0.09343322636325217,-0.6850692693731639,-0.08678083502257389,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/20/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,0.27269564414696684,0.48123292138736623,-0.5187736347042133,-0.12586457695229755,0.526062448550403,-0.6303078989490664,-0.9021696085359688,-0.2612576867811379,-0.6967587334356927,-0.14857272453645132,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/21/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,0.34628826913997796,0.48123292138736623,-0.5187736347042133,-0.22241517316672546,0.599839549049111,-0.6234057866806426,-0.8951705137335586,-0.42272881255801303,-0.7065799346258002,-0.20057041907510775,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/22/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,0.3850247809281992,0.48123292138736623,-0.5187736347042133,-0.27596070032494535,0.6314583064056997,-0.6165036744122188,-0.8881714189311483,-0.5759412563158861,-0.7104592251618999,-0.24039457922368096,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/23/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,0.24562482365354732,0.48123292138736623,-0.5187736347042133,-0.27596070032494535,0.8317104363307637,-0.6096015621437949,-0.881172324128738,-0.6592624202473619,-0.7088088826558518,-0.2700311503756124,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/25/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,0.4048226369840263,0.48123292138736623,-0.5187736347042133,-0.8114159719071435,1.2111355246098316,-0.5957973376069473,-0.8671741345239175,-0.8752895943675637,-0.7035439112035362,-0.31387467989986056,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/26/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,0.33968523158238034,0.48123292138736623,-0.5187736347042133,-0.8114159719071435,1.1373584241111239,-0.5888952253385236,-0.8601750397215072,-0.9562668137698039,-0.6977658643444555,-0.3322827262942412,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/27/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,0.47549677205211166,0.48123292138736623,0.010948317728124195,-0.5866934051722525,1.1268188383255946,-0.5819931130700997,-0.8531759449190969,-0.6005983053824575,-0.6741645496405685,-0.32772264200386086,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/28/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,0.37458911650589927,0.48123292138736623,0.5665103654010635,-0.3510087620112691,0.8317104363307637,-0.5750910008016759,-0.8461768501166866,-0.5345868609257137,-0.6561218983597915,-0.3223111325782442,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/29/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,-0.12304627858332819,0.48123292138736623,0.036788412968726,-0.3510087620112691,0.7790125074031153,-0.5681888885332521,-0.8391777553142764,-0.6657778602447323,-0.6393870002882442,-0.3160160207765171,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/30/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,-0.05962844681852426,0.48123292138736623,-0.5187736347042133,-0.3510087620112691,0.8106312647597044,-0.5612867762648283,-0.8321786605118661,-0.7882065380481954,-0.6242003378655682,-0.3093257789165342,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
8/31/12,0.020682235485946745,BCSE_KBS,Building,R1,August,Corn,Annual,-0.058405282511430345,0.48123292138736623,-0.5187736347042133,-0.3510087620112691,1.3481501398217173,-0.5543846639964044,-0.8251795657094558,-0.9017834213651664,-0.6082042129371259,-0.2998502880058755,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/1/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.10580400496376328,0.48123292138736623,-0.5187736347042133,-0.3510087620112691,1.042502152041357,-0.5474825517279807,-0.8181804709070456,-0.9985344635134051,-0.5928188040601706,-0.2921320701018225,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/2/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.14940554325333036,0.48123292138736623,-0.3170221218641298,-0.26542024222293353,1.105739666754535,-0.5405804394595568,-0.8111813761046353,-1.0306101555743172,-0.5795629314842957,-0.28306426523676204,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/3/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.1884419177510085,0.48123292138736623,-0.3170221218641298,-0.4901428089578245,1.3165313824651284,-0.5336783271911331,-0.804182281302225,-1.0608455484908639,-0.5667368933554516,-0.27207729183698665,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/4/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.1908861945017108,0.48123292138736623,-0.5187736347042133,-0.725827452118808,1.2005959388243022,-0.5267762149227092,-0.7971831864998148,-0.705766625469356,-0.538042325367805,-0.2710653034809793,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/5/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.08865849130803216,0.48123292138736623,1.1220724130740032,-0.029735599061950255,1.0952000809690055,-0.5198741026542854,-0.7901840916974044,-0.5584927668835322,-0.5158109828328759,-0.2674483716674476,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/6/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.06793606175972311,0.48123292138736623,1.1220724130740032,-0.029735599061950255,1.0530417378268866,-0.5129719903858616,-0.7831849968949942,-0.6413631389600574,-0.49921215023390186,-0.2614200039440794,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/7/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.08576855430938522,0.48123292138736623,-0.5187736347042133,-0.029735599061950255,0.5892999632635811,-0.5060698781174378,-0.7761859020925839,-0.7218895723956631,-0.4860536872917593,-0.2564850568161689,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/8/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.15332475109611815,0.48123292138736623,-0.4174009533756985,0.013269469994257772,0.3258103186253393,-0.4991677658490139,-0.7691868072901736,-0.8075099473150653,-0.47575129021138074,-0.2520965575618148,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/9/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.1882037541949144,0.48123292138736623,-0.34186836728778536,-0.04027605716396203,0.3363499044108689,-0.4922656535805901,-0.7621877124877634,-0.755257184674761,-0.46520679361443734,-0.24790390748622834,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/10/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.19134112982846457,0.48123292138736623,-0.21564944053561497,0.056274539050465804,0.29419156126875023,-0.48536354131216625,-0.7551886176853531,-0.8629843846239078,-0.4569302089010385,-0.24251113110925046,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/11/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.20217371248003152,0.48123292138736623,-0.29118202662352793,0.056274539050465804,0.6209187206201702,-0.47846142904374245,-0.7481895228829428,-0.907328148815597,-0.449215596920429,-0.23558438451019906,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/12/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.20177188390666315,0.48123292138736623,-0.5187736347042133,-0.6398173140063919,0.8738687794728822,-0.47155931677531865,-0.7411904280805326,-0.9639196586691149,-0.4416948031596647,-0.22728544209833437,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/13/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.18332450926725852,0.48123292138736623,-0.5187736347042133,-0.6398173140063919,0.8106312647597044,-0.46465720450689485,-0.7341913332781222,-0.9942201115959197,-0.43177934948600916,-0.2214037493010561,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/14/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.12222187328766934,0.48123292138736623,-0.19080319511195937,-0.5006832670598363,0.3258103186253393,-0.457755092238471,-0.727192238475712,-0.7156257048372718,-0.42171697282329346,-0.21740937078121655,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/15/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.10425327931744355,0.48123292138736623,0.44029143864889314,-0.27596070032494535,0.23095404655557225,-0.4508529799700472,-0.7201931436733018,-0.7208619610452908,-0.41449587731903986,-0.2119207086488124,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/16/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.14527267515826575,0.48123292138736623,0.11232099905663903,-0.30800369295506114,0.41012700490957676,-0.4439508677016234,-0.7131940488708914,-0.78380680553982,-0.4083100190605549,-0.20566419338695388,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/17/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.12881074803319614,0.48123292138736623,-0.5187736347042133,-0.40455428916948893,0.4839041054082844,-0.4370487554331996,-0.7061949540684812,-0.8229143135234902,-0.4027045374103231,-0.19898343917013947,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/18/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.13293815539980605,0.48123292138736623,-0.5187736347042133,-0.40455428916948893,0.0728602597726272,-0.43014664316477574,-0.6991958592660709,-0.8630738458182109,-0.3957135288512016,-0.19506851461521738,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/19/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.17105379793049635,0.48123292138736623,-0.11527060902404632,-0.2333772495928177,0.009622745059449194,-0.42324453089635194,-0.6921967644636606,-0.8944913712896913,-0.390797846014388,-0.19043826213833975,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/20/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.16495035502224895,0.48123292138736623,-0.11527060902404632,-0.2333772495928177,0.30473114705428006,-0.41634241862792815,-0.6851976696612504,-0.8823534132911145,-0.3860601186428355,-0.1852161825924958,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/21/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.2103698980782519,0.48123292138736623,-0.4432410486163003,-0.34046830390925736,-0.06415435543925842,-0.40944030635950435,-0.67819857485884,-0.8164628324211716,-0.37902075178333156,-0.18190434915949338,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/22/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.20555708899400216,0.48123292138736623,0.15207499173448802,-0.3556465635761543,-0.24332731379326294,-0.4025381940910805,-0.6711994800564298,-0.35401453067446326,-0.36864150504724946,-0.18136113112190944,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/23/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.22219853080834664,0.48123292138736623,1.5156369405847077,0.2548567696923677,-0.33818358586303005,-0.3956360818226567,-0.6642003852540196,-0.1725818290412866,-0.3603763938796421,-0.1801128802645315,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/24/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.20404411442676132,0.48123292138736623,0.9710072408981768,0.2763593042204718,-0.1273918701524366,-0.3887339695542329,-0.6572012904516092,-0.22895376945661777,-0.35381175460271497,-0.17736994206509246,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/25/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.18592974651196745,0.48123292138736623,-0.4432410486163003,0.2868997623224836,0.22041446077004262,-0.3818318572858091,-0.650202195649199,-0.27152229451419957,-0.34829244005141313,-0.17334754471819364,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/26/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.15082617420314465,0.48123292138736623,-0.4939273892805577,0.11572272274581222,0.44174576226616585,-0.37492974501738524,-0.6432031008467887,-0.3175965701870031,-0.3434568410241502,-0.16815384735595582,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/27/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.18186415911222883,0.48123292138736623,-0.5187736347042133,0.11572272274581222,0.08339984555815683,-0.36802763274896144,-0.6362040060443784,-0.3590480168115928,-0.3392957170813625,-0.16331010272131202,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/28/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.16262030798809163,0.48123292138736623,-0.5187736347042133,0.0836797301156965,0.209874874984513,-0.36112552048053764,-0.6292049112419682,-0.3905753358346416,-0.3357630200325586,-0.15792632951210686,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/29/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.18799517973140673,0.48123292138736623,-0.5187736347042133,-0.16886964600850565,0.11501860291474592,-0.35422340821211384,-0.6222058164395579,-0.4301864892031822,-0.3326201155260099,-0.1523064149203802,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
9/30/12,0.020682235485946745,BCSE_KBS,Building,R1,September,Corn,Annual,-0.21685165383011873,0.48123292138736623,-0.5187736347042133,-0.7793729792770278,0.02016233084497883,-0.34732129594369,-0.6152067216371476,-0.4960887053867523,-0.3296635598839926,-0.14693414800182625,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
10/1/12,0.020682235485946745,BCSE_KBS,Building,R1,October,Corn,Annual,-0.24180807459208406,0.48123292138736623,-0.5187736347042133,-0.8008755138051318,-0.13793145593796624,-0.3404191836752662,-0.6082076268347374,-0.5368616648412786,-0.32684291570722235,-0.14225738588694808,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
10/2/12,0.020682235485946745,BCSE_KBS,Building,R1,October,Corn,Annual,-0.1821973419134875,0.48123292138736623,-0.5187736347042133,-0.8114159719071435,0.29419156126875023,-0.3335170714068424,-0.601208532032327,-0.5613124344002588,-0.32457092262953724,-0.1361445579529053,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
10/3/12,0.020682235485946745,BCSE_KBS,Building,R1,October,Corn,Annual,-0.2059903039057255,0.48123292138736623,-0.4680872940399559,-0.7899134373790395,0.209874874984513,-0.32661495913841854,-0.5942094372299168,-0.5840977466000673,-0.32207307780818656,-0.13044922669122633,-0.9041824821699671,0.7967675133141048,-0.6422421514891823,1
